cnty_fips,display_name,theme_range,pl_highchol,dm_prev_adj,ob_prev_adj,ltpia_prev_adj,pl_csmoking,Value
27047,"""Freeborn, (MN)""",273.6 - 292.9 (17),34.4,8.1,36.6,21.5,18.5,289.4
27049,"""Goodhue, (MN)""",293.0 - 377.8 (17),31,6.5,33.3,19,16.8,299.5
27055,"""Houston, (MN)""",273.6 - 292.9 (17),32.2,6,31.7,22.2,16.8,292.9
27099,"""Mower, (MN)""",273.6 - 292.9 (17),33,8.1,33,24.1,19.2,275
27109,"""Olmsted, (MN)""",273.6 - 292.9 (17),30.5,7,26.8,16.5,14.6,283.7
27131,"""Rice, (MN)""",184.2 - 224.5 (18),30.1,6.1,27.7,17.6,16.6,219.5
27147,"""Steele, (MN)""",273.6 - 292.9 (17),32.3,8.7,32.7,19.6,17.6,276.9
27157,"""Wabasha, (MN)""",273.6 - 292.9 (17),33.5,7.6,39.6,22.1,17,282.4
27161,"""Waseca, (MN)""",250.8 - 273.5 (18),32.1,7.9,30.2,27.5,19.2,273.5
27169,"""Winona, (MN)""",273.6 - 292.9 (17),29,8.9,29,23.5,16.9,279.7
27001,"""Aitkin, (MN)""",250.8 - 273.5 (18),38.4,7.8,29.7,23.9,18.7,271.1
27003,"""Anoka, (MN)""",184.2 - 224.5 (18),29.9,7.7,30.5,19,18.3,184.2
27017,"""Carlton, (MN)""",273.6 - 292.9 (17),31.5,9.8,32.6,21.2,20.6,278.3
27025,"""Chisago, (MN)""",250.8 - 273.5 (18),30.8,7.4,27,20.8,18.4,257.4
27031,"""Cook, (MN)""",184.2 - 224.5 (18),34.7,7.7,24.9,18,15.3,191.7
27037,"""Dakota, (MN)""",184.2 - 224.5 (18),29.9,7.2,30.4,17.3,14.5,198.2
27053,"""Hennepin, (MN)""",184.2 - 224.5 (18),28.4,6.4,22.6,15.7,13.2,195.9
27059,"""Isanti, (MN)""",224.6 - 250.7 (17),31.4,9,34,22.6,19,239.7
27065,"""Kanabec, (MN)""",250.8 - 273.5 (18),34.6,11,31.2,26.9,21,265.5
27075,"""Lake, (MN)""",224.6 - 250.7 (17),34.9,5.9,28.2,22.1,15.8,245.1
27095,"""Mille Lacs, (MN)""",224.6 - 250.7 (17),33,11,30.4,24.4,23.1,244.6
27115,"""Pine, (MN)""",250.8 - 273.5 (18),34.1,9.6,37.6,28,21.4,272.9
27123,"""Ramsey, (MN)""",184.2 - 224.5 (18),29,7.8,28.1,19.3,15.9,214.8
27137,"""St. Louis, (MN)""",250.8 - 273.5 (18),30.3,7.4,28.1,19.4,19.4,258.2
27139,"""Scott, (MN)""",184.2 - 224.5 (18),28,7.8,29,18.3,14.9,195.1
27163,"""Washington, (MN)""",184.2 - 224.5 (18),29.7,7.2,26.1,15.7,13.6,192.7
