cnty_fips,display_name,theme_range,pl_highchol,dm_prev_adj,ob_prev_adj,ltpia_prev_adj,pl_csmoking,Value
51147,"""Prince Edward, (VA)""",344.5 - 390.4 (27),33.2,12.6,37.7,32.3,19.4,373.2
51149,"""Prince George, (VA)""",169.2 - 282.2 (27),34,12.8,33.3,28.5,18.5,227.5
51159,"""Richmond County, (VA)""",344.5 - 390.4 (27),38.6,13.1,33.5,29,21.9,363.1
51161,"""Roanoke County, (VA)""",282.3 - 308.4 (27),37.5,11.1,29.7,24.3,16.4,291.6
51163,"""Rockbridge, (VA)""",308.5 - 344.4 (26),41.1,11.7,29.8,25.6,19.4,309.6
51175,"""Southampton, (VA)""",308.5 - 344.4 (26),38.6,13.1,46.3,31.9,20.5,337.5
51177,"""Spotsylvania, (VA)""",169.2 - 282.2 (27),34.6,8.6,33.1,23.7,17.3,257.2
51181,"""Surry, (VA)""",308.5 - 344.4 (26),39.8,15.8,32.2,15.4,20.3,316.1
51183,"""Sussex, (VA)""",344.5 - 390.4 (27),36.6,10.1,39.3,24.8,24.4,385.2
51193,"""Westmoreland, (VA)""",282.3 - 308.4 (27),38.9,10.5,33.2,22,19.4,305.1
51199,"""York, (VA)""",169.2 - 282.2 (27),32.8,9.3,25.3,17.2,14.4,230.2
51530,"""Buena Vista, (VA)""",390.5 - 682.4 (26),38.2,7.6,21.8,23.1,23.7,429.6
51540,"""Charlottesville, (VA)""",282.3 - 308.4 (27),29.3,10.9,30.6,19.1,17.2,297.6
51550,"""Chesapeake, (VA)""",282.3 - 308.4 (27),33.8,10.7,34.9,23.9,16.9,298.2
51570,"""Colonial Heights, (VA)""",344.5 - 390.4 (27),37.7,8.6,34.1,23.4,19.3,374.1
51580,"""Covington, (VA)""",390.5 - 682.4 (26),39.9,6.8,24.4,19.2,22,492.6
51590,"""Danville, (VA)""",390.5 - 682.4 (26),38.5,12.5,31,24.5,21.3,502.3
51595,"""Emporia, (VA)""",390.5 - 682.4 (26),39.2,9.6,28.7,33.2,24.8,557.8
51620,"""Franklin City, (VA)""",390.5 - 682.4 (26),38.1,13.7,37.9,44.4,21.1,473.1
51630,"""Fredericksburg, (VA)""",169.2 - 282.2 (27),29.8,11.4,31.6,25.3,16.7,269.5
51650,"""Hampton, (VA)""",344.5 - 390.4 (27),33.3,13.8,36.7,23.1,18.4,352
51670,"""Hopewell, (VA)""",390.5 - 682.4 (26),36.1,13.1,41.1,31.3,23.3,437.7
51678,"""Lexington, (VA)""",344.5 - 390.4 (27),29,8.2,24.2,17,17.1,377.9
51680,"""Lynchburg, (VA)""",344.5 - 390.4 (27),31.4,8.9,36,24.5,18.2,379.7
51690,"""Martinsville, (VA)""",390.5 - 682.4 (26),38.3,15.9,24.3,24.5,21.8,682.4
51700,"""Newport News, (VA)""",344.5 - 390.4 (27),32.5,14.4,37.5,24.3,19.4,363.9
51710,"""Norfolk, (VA)""",390.5 - 682.4 (26),30.6,12.8,35.4,23.3,20.6,405.7
51730,"""Petersburg, (VA)""",390.5 - 682.4 (26),36.3,15,39.4,31.8,22.9,545.7
51735,"""Poquoson, (VA)""",308.5 - 344.4 (26),36.2,9.3,38.8,24,14.7,308.8
51740,"""Portsmouth, (VA)""",390.5 - 682.4 (26),34.2,12.9,42.4,28.3,20.9,392
51750,"""Radford, (VA)""",344.5 - 390.4 (27),27.9,10.2,33.4,20.8,19.3,388.8
51760,"""Richmond City, (VA)""",308.5 - 344.4 (26),31.2,12.2,31,23.2,20.5,324.7
51770,"""Roanoke City, (VA)""",390.5 - 682.4 (26),36.5,11,35.9,25.7,22.1,407.8
51775,"""Salem, (VA)""",344.5 - 390.4 (27),36.3,14.5,31.3,29.4,17.1,389.7
51790,"""Staunton, (VA)""",344.5 - 390.4 (27),37.1,7.1,22.5,22.8,18,360.8
51800,"""Suffolk, (VA)""",308.5 - 344.4 (26),34.6,12,33.7,24.7,18.5,342.6
51810,"""Virginia Beach, (VA)""",169.2 - 282.2 (27),33.5,9.6,27.8,19.7,17.6,277.7
51820,"""Waynesboro, (VA)""",344.5 - 390.4 (27),37.1,17.6,37.2,31.3,20.4,374.1
51830,"""Williamsburg, (VA)""",169.2 - 282.2 (27),28.9,15.1,33.9,21.3,14.5,228.2
51013,"""Arlington, (VA)""",169.2 - 282.2 (27),28.5,5.9,18.9,12.7,10.8,180
51043,"""Clarke, (VA)""",169.2 - 282.2 (27),39,6.7,27.8,18,17,279.1
51047,"""Culpeper, (VA)""",169.2 - 282.2 (27),36,11.7,32.8,29.7,19.5,264.7
