cnty_fips,display_name,theme_range,pl_highchol,dm_prev_adj,ob_prev_adj,ltpia_prev_adj,pl_csmoking,Value
5111,"""Poinsett, (AR)""",490.8 - 671.6 (15),39.9,19.7,41.1,31.3,26.4,585
5115,"""Pope, (AR)""",392.3 - 434.9 (15),36.5,13.6,35,28.4,22.4,419.7
5117,"""Prairie, (AR)""",392.3 - 434.9 (15),41.5,10.4,36,49.8,22.6,425.9
5119,"""Pulaski, (AR)""",307.8 - 392.2 (15),35.1,11.2,33.9,26,18.4,344
5121,"""Randolph, (AR)""",307.8 - 392.2 (15),40.4,14.2,33.5,35.6,25.7,392.2
5123,"""St. Francis, (AR)""",455.5 - 490.7 (15),37.2,14.2,48.4,30.1,27.1,482.9
5125,"""Saline, (AR)""",307.8 - 392.2 (15),37.2,9.2,30.2,25.3,19.9,348.2
5129,"""Searcy, (AR)""",392.3 - 434.9 (15),43.4,14.6,25.7,28.4,25,399.8
5135,"""Sharp, (AR)""",455.5 - 490.7 (15),43.5,19.2,41.3,35.8,25.5,459.1
5137,"""Stone, (AR)""",307.8 - 392.2 (15),45.2,10.6,41,32.2,24.6,336
5139,"""Union, (AR)""",392.3 - 434.9 (15),39,11.2,34.7,36.7,21.6,412.6
5141,"""Van Buren, (AR)""",307.8 - 392.2 (15),43.2,13.4,37.7,24.8,23.1,340
5145,"""White, (AR)""",455.5 - 490.7 (15),36.2,16.1,33,33.4,22.9,490.7
5147,"""Woodruff, (AR)""",490.8 - 671.6 (15),41.5,25.3,33,35.9,24.5,507.5
5149,"""Yell, (AR)""",490.8 - 671.6 (15),38.8,11.5,36.9,35,24,509.7
