cnty_fips,display_name,theme_range,pl_highchol,dm_prev_adj,ob_prev_adj,ltpia_prev_adj,pl_csmoking,Value
13063,"""Clayton, (GA)""",338.5 - 372.7 (32),30.5,12.4,36.6,31.9,19.5,366.4
13067,"""Cobb, (GA)""",231.3 - 338.4 (32),30.2,8.5,27.6,21.1,14,266.2
13077,"""Coweta, (GA)""",338.5 - 372.7 (32),33.4,12.3,30.6,28.6,16.9,372.4
13079,"""Crawford, (GA)""",413.1 - 460.3 (32),37.9,15.3,43.8,40,22.4,460.3
13083,"""Dade, (GA)""",460.4 - 625.5 (31),36.4,24.1,37.7,29.8,20.2,491
13085,"""Dawson, (GA)""",231.3 - 338.4 (32),36.1,12.1,28.4,22.4,16.3,309.8
13089,"""DeKalb, (GA)""",231.3 - 338.4 (32),29.5,10.7,26.9,20.4,16,243.9
13097,"""Douglas, (GA)""",413.1 - 460.3 (32),32.3,10.5,33.2,24.5,18,417.3
13111,"""Fannin, (GA)""",338.5 - 372.7 (32),42.1,9.3,29.2,28.3,17.9,345.9
13113,"""Fayette, (GA)""",231.3 - 338.4 (32),34.6,6.5,27.3,19.2,12,264.8
13115,"""Floyd, (GA)""",460.4 - 625.5 (31),35,12.9,34.2,31.7,20.3,522.5
13117,"""Forsyth, (GA)""",231.3 - 338.4 (32),32.2,6.8,26.1,16.9,12.4,244.9
13121,"""Fulton, (GA)""",231.3 - 338.4 (32),29.5,8.2,24.7,20.7,13.5,269.1
13123,"""Gilmer, (GA)""",338.5 - 372.7 (32),39.3,12.3,25,30.3,19.8,363.2
13129,"""Gordon, (GA)""",413.1 - 460.3 (32),35.9,11.5,32.3,33.7,22.4,443.5
13135,"""Gwinnett, (GA)""",231.3 - 338.4 (32),30.8,10.3,31.8,25.2,14.1,232.3
13143,"""Haralson, (GA)""",460.4 - 625.5 (31),36.2,6.5,24.8,25.3,22.4,500.5
13145,"""Harris, (GA)""",231.3 - 338.4 (32),35.3,13.2,30.2,18.3,15,303
13149,"""Heard, (GA)""",372.8 - 413.0 (32),37.2,7.2,36.5,27.2,22.3,396.6
13151,"""Henry, (GA)""",338.5 - 372.7 (32),31.5,11.5,34.2,24.2,17,360.7
13171,"""Lamar, (GA)""",372.8 - 413.0 (32),34.6,15.3,37.4,28.4,20.5,411.8
13187,"""Lumpkin, (GA)""",231.3 - 338.4 (32),34.1,12.4,31,28.1,19.1,318.3
13193,"""Macon, (GA)""",413.1 - 460.3 (32),36.5,14.2,29.9,42.2,24.6,440.8
13197,"""Marion, (GA)""",413.1 - 460.3 (32),39.2,11.3,30.9,31.5,21.7,455.2
13199,"""Meriwether, (GA)""",460.4 - 625.5 (31),37.8,16,41.1,37.3,21.9,503.5
13207,"""Monroe, (GA)""",338.5 - 372.7 (32),36.4,12.9,35.9,37.4,18.9,348.6
13213,"""Murray, (GA)""",372.8 - 413.0 (32),36.6,15,35.4,31.3,23.3,404.6
13215,"""Muscogee, (GA)""",460.4 - 625.5 (31),31.6,14.3,37.8,26.9,19.2,498.2
13223,"""Paulding, (GA)""",338.5 - 372.7 (32),31.2,9.2,36.7,24.9,17.8,352.5
13227,"""Pickens, (GA)""",338.5 - 372.7 (32),37.8,15.1,34.3,25.8,17.7,369.8
13231,"""Pike, (GA)""",231.3 - 338.4 (32),35.4,12.8,39.4,25.8,19.6,329.4
13233,"""Polk, (GA)""",460.4 - 625.5 (31),36.2,15.9,42,32,22.3,541.9
13247,"""Rockdale, (GA)""",231.3 - 338.4 (32),32.9,14,44.4,32.2,17.1,313
13249,"""Schley, (GA)""",231.3 - 338.4 (32),36.9,18.1,27.5,20.8,20.9,310.5
13255,"""Spalding, (GA)""",372.8 - 413.0 (32),36,11.7,41.7,35.2,21.4,395.2
13263,"""Talbot, (GA)""",372.8 - 413.0 (32),39.5,21.3,19.6,28.2,21.6,413
13269,"""Taylor, (GA)""",372.8 - 413.0 (32),39.2,12,45.3,38.1,24,377.7
13285,"""Troup, (GA)""",460.4 - 625.5 (31),34.1,11.5,50.1,30.5,21.2,513.3
13291,"""Union, (GA)""",231.3 - 338.4 (32),41.1,8.1,28.6,23.7,16.1,338.4
13293,"""Upson, (GA)""",460.4 - 625.5 (31),37.1,7.2,22.4,30.8,22.5,556.6
13295,"""Walker, (GA)""",460.4 - 625.5 (31),37.3,16,35.2,34.6,21.9,545.7
13313,"""Whitfield, (GA)""",372.8 - 413.0 (32),34.1,13.6,33.3,32.7,20.3,387.4
13009,"""Baldwin, (GA)""",460.4 - 625.5 (31),34.8,11.2,40.7,25.6,20.9,548.9
13011,"""Banks, (GA)""",338.5 - 372.7 (32),37.2,6.9,32.1,34.3,22.8,363.4
13013,"""Barrow, (GA)""",231.3 - 338.4 (32),32.5,13.5,38.5,22.9,20.5,306.8
13021,"""Bibb, (GA)""",460.4 - 625.5 (31),35,17.1,39,30.1,19.8,514.8
13023,"""Bleckley, (GA)""",372.8 - 413.0 (32),34.6,4.7,40.7,33.6,20.2,407
13031,"""Bulloch, (GA)""",338.5 - 372.7 (32),30.3,12.1,36.7,20.8,18.7,341.8
13033,"""Burke, (GA)""",413.1 - 460.3 (32),36.6,18.7,38.7,30.9,23.4,430.3
13043,"""Candler, (GA)""",413.1 - 460.3 (32),38.8,13.4,53.4,26.8,24.7,426.3
13059,"""Clarke, (GA)""",338.5 - 372.7 (32),27.9,8.8,25.4,22.7,17.4,342.9
13073,"""Columbia, (GA)""",231.3 - 338.4 (32),32,8.2,33.1,26.5,16,231.3
13091,"""Dodge, (GA)""",372.8 - 413.0 (32),37,12.9,42.1,24,22.4,390.2
13093,"""Dooly, (GA)""",372.8 - 413.0 (32),38.3,19.1,39.2,29.9,23.2,391.7
13103,"""Effingham, (GA)""",338.5 - 372.7 (32),32.9,6.9,35.4,31.4,20.1,364.8
13105,"""Elbert, (GA)""",413.1 - 460.3 (32),37.9,12.5,44.3,39,21.7,443.3
