cnty_fips,display_name,theme_range,pl_highchol,dm_prev_adj,ob_prev_adj,ltpia_prev_adj,pl_csmoking,Value
17175,"""Stark, (IL)""",337.7 - 360.6 (21),39.5,5,23.5,20.8,21,360.6
17177,"""Stephenson, (IL)""",248.3 - 317.9 (21),39,9,38.1,22.2,19.2,309.4
17179,"""Tazewell, (IL)""",318.0 - 337.6 (20),36.3,8.2,29.9,24.6,18.6,324.3
17183,"""Vermilion, (IL)""",360.7 - 389.7 (20),38.4,10.9,43.4,27.4,22.7,365.1
17185,"""Wabash, (IL)""",318.0 - 337.6 (20),38.2,8.7,28.6,18.8,19.7,336.5
17187,"""Warren, (IL)""",389.8 - 450.3 (20),37,16.5,37.8,28.4,19.1,407.2
17191,"""Wayne, (IL)""",389.8 - 450.3 (20),39.2,18.6,28.8,22.3,21,390.6
17195,"""Whiteside, (IL)""",360.7 - 389.7 (20),37.9,13.5,35.5,23.5,19.2,374.1
17197,"""Will, (IL)""",248.3 - 317.9 (21),33.9,9.1,33.8,20.8,15.7,312.6
17201,"""Winnebago, (IL)""",337.7 - 360.6 (21),37.3,9.5,29.4,23.5,20.1,359.9
17203,"""Woodford, (IL)""",318.0 - 337.6 (20),35.7,9.6,30.4,19.3,16.8,332.8
