cnty_fips,display_name,theme_range,pl_highchol,dm_prev_adj,ob_prev_adj,ltpia_prev_adj,pl_csmoking,Value
18097,"""Marion, (IN)""",326.7 - 348.2 (18),33.4,11.8,32.8,26.4,21.8,347.1
18099,"""Marshall, (IN)""",368.3 - 387.8 (18),37.6,11,42.6,31.5,22.8,368.7
18101,"""Martin, (IN)""",348.3 - 368.2 (19),38.9,8.2,45.2,37.9,24,368
18103,"""Miami, (IN)""",348.3 - 368.2 (19),37.3,8.4,38.4,35.7,26,352.1
18105,"""Monroe, (IN)""",244.7 - 326.6 (19),30.4,7.8,25.5,21.3,18.8,303.6
18107,"""Montgomery, (IN)""",387.9 - 462.1 (18),36.9,11.2,28.3,27.7,22.2,426.2
18109,"""Morgan, (IN)""",368.3 - 387.8 (18),38.3,13.5,38,27.2,23.9,383.8
18113,"""Noble, (IN)""",326.7 - 348.2 (18),36.7,9.4,36.7,25.9,22.9,340.9
18115,"""Ohio, (IN)""",244.7 - 326.6 (19),39,6.5,28.7,24.2,21.7,275.3
18117,"""Orange, (IN)""",368.3 - 387.8 (18),40.6,10.8,34.2,24.7,25.6,374.2
18119,"""Owen, (IN)""",368.3 - 387.8 (18),39.9,15.6,32.3,23.1,25.4,382.5
18127,"""Porter, (IN)""",244.7 - 326.6 (19),35.4,9.8,33.2,22.4,20.5,326.6
18131,"""Pulaski, (IN)""",387.9 - 462.1 (18),39.1,7.9,34.5,21.6,23.6,403.6
18133,"""Putnam, (IN)""",326.7 - 348.2 (18),35.8,15.1,30.6,27.9,21.9,336.8
18135,"""Randolph, (IN)""",368.3 - 387.8 (18),40.4,10.8,34,26.5,24.1,387.8
18137,"""Ripley, (IN)""",368.3 - 387.8 (18),37.4,11.1,31.4,33,22.2,375.6
18139,"""Rush, (IN)""",368.3 - 387.8 (18),39.4,6.4,30.1,22.7,24.9,370.4
18141,"""St. Joseph, (IN)""",326.7 - 348.2 (18),34.5,9.8,34.4,25.4,20.3,334.9
