cnty_fips,display_name,theme_range,pl_highchol,dm_prev_adj,ob_prev_adj,ltpia_prev_adj,pl_csmoking,Value
48493,"""Wilson, (TX)""",318.0 - 352.4 (51),36.8,7.6,34.6,30.4,16,326.7
48495,"""Winkler, (TX)""",385.9 - 428.2 (51),36.2,6.9,37.4,21,18.6,414.5
48505,"""Zapata, (TX)""",192.4 - 317.9 (51),37.1,11.4,30.2,17.9,19.5,296.3
48507,"""Zavala, (TX)""",385.9 - 428.2 (51),38.6,8,28.6,24.1,19.6,407.4
48003,"""Andrews, (TX)""",385.9 - 428.2 (51),33.8,7.4,31.3,27.1,17.6,412.6
48009,"""Archer, (TX)""",352.5 - 385.8 (51),38.8,9.7,28.3,16.1,17.1,364.8
48011,"""Armstrong, (TX)""",428.3 - 592.0 (50),39.1,8.6,23,18.5,15.5,481.7
48017,"""Bailey, (TX)""",352.5 - 385.8 (51),38.1,6.4,26.3,18.2,17.4,358.7
48023,"""Baylor, (TX)""",352.5 - 385.8 (51),40.5,7.5,27,22.7,17,375.5
48033,"""Borden, (TX)""",318.0 - 352.4 (51),38,4.3,24.5,20.1,12.7,352.4
48037,"""Bowie, (TX)""",428.3 - 592.0 (50),36.9,14.5,45.6,35.2,19.7,514.5
48045,"""Briscoe, (TX)""",385.9 - 428.2 (51),40.7,8.9,26.7,25.2,17.7,386.4
48059,"""Callahan, (TX)""",428.3 - 592.0 (50),40.1,15.9,38.7,25.5,19.1,444.9
48063,"""Camp, (TX)""",385.9 - 428.2 (51),38.6,6.3,21.8,22.6,19.2,421.8
48065,"""Carson, (TX)""",428.3 - 592.0 (50),37.4,6.4,26.9,20.1,15.3,442.5
48067,"""Cass, (TX)""",385.9 - 428.2 (51),40.2,13.6,44.9,33.4,20.5,427.2
48069,"""Castro, (TX)""",352.5 - 385.8 (51),37.5,6.5,28.5,20.2,16.7,375.7
48075,"""Childress, (TX)""",385.9 - 428.2 (51),34.5,7.4,23.7,18.1,20,396.8
48077,"""Clay, (TX)""",352.5 - 385.8 (51),40,11.9,33.4,28.6,17.7,353.1
48079,"""Cochran, (TX)""",352.5 - 385.8 (51),40,12,27.5,17.9,20.8,381.9
48085,"""Collin, (TX)""",192.4 - 317.9 (51),32.3,7.6,25.1,19.9,11.8,232.6
48087,"""Collingsworth, (TX)""",428.3 - 592.0 (50),38.7,7.2,26.1,17.4,18.9,451.3
48097,"""Cooke, (TX)""",192.4 - 317.9 (51),38.2,14.9,24.5,19.7,17.9,317.2
48101,"""Cottle, (TX)""",318.0 - 352.4 (51),42.4,12.3,20.2,19.7,21.2,346.1
48107,"""Crosby, (TX)""",385.9 - 428.2 (51),39.4,6.7,25.9,18.9,18.9,416.5
48111,"""Dallam, (TX)""",192.4 - 317.9 (51),35.8,7.5,27.5,24.1,19.5,297.5
48113,"""Dallas, (TX)""",318.0 - 352.4 (51),34,7.8,30.5,23.2,16.4,321.2
48115,"""Dawson, (TX)""",428.3 - 592.0 (50),36.6,15.3,27.9,23.3,21.1,430.4
48117,"""Deaf Smith, (TX)""",352.5 - 385.8 (51),35.9,10.9,26.1,17.8,17,357.2
48119,"""Delta, (TX)""",428.3 - 592.0 (50),40.3,6.3,29.2,19.1,20.1,474.9
