cnty_fips,display_name,theme_range,pl_highchol,dm_prev_adj,ob_prev_adj,ltpia_prev_adj,pl_csmoking,Value
40121,"""Pittsburg, (OK)""",524.3 - 658.0 (15),43.2,11,34.6,25.6,25.4,594.7
40123,"""Pontotoc, (OK)""",475.3 - 524.2 (15),38.7,12.4,35.3,31.1,21.9,481.4
40125,"""Pottawatomie, (OK)""",475.3 - 524.2 (15),38.4,14.7,36.5,29.9,23.7,481.3
40127,"""Pushmataha, (OK)""",524.3 - 658.0 (15),43.1,7.3,31.3,34.6,24.9,538
40129,"""Roger Mills, (OK)""",412.2 - 451.4 (15),41.8,8.9,29.7,23.6,21.2,435.1
40131,"""Rogers, (OK)""",451.5 - 475.2 (16),37.9,10.2,35.5,27,20.8,466.2
40133,"""Seminole, (OK)""",524.3 - 658.0 (15),40.5,13.4,33.4,30.9,24.9,568.4
40135,"""Sequoyah, (OK)""",524.3 - 658.0 (15),41.5,11.1,34.3,33.8,27.3,562.8
40137,"""Stephens, (OK)""",475.3 - 524.2 (15),41.2,12.7,37.3,27.7,21,481.2
40139,"""Texas, (OK)""",475.3 - 524.2 (15),36,9.3,30.3,29.3,20.4,494.6
40141,"""Tillman, (OK)""",412.2 - 451.4 (15),41.8,19.1,46.3,42.8,22.4,431.5
40143,"""Tulsa, (OK)""",451.5 - 475.2 (16),36.5,10.1,30.5,26,18.8,473.4
40145,"""Wagoner, (OK)""",346.7 - 412.1 (16),38.8,16.9,37.5,28.3,21.6,411.5
40147,"""Washington, (OK)""",475.3 - 524.2 (15),39.5,13.6,35.8,29,19.9,492.5
40149,"""Washita, (OK)""",451.5 - 475.2 (16),40.4,7.9,34.2,28.4,20.4,475.2
40151,"""Woods, (OK)""",412.2 - 451.4 (15),35.6,9.5,40,33.5,17.9,450.2
40153,"""Woodward, (OK)""",451.5 - 475.2 (16),37.4,10.5,31.6,31.1,21.2,467.3
