cnty_fips,display_name,theme_range,pl_highchol,dm_prev_adj,ob_prev_adj,ltpia_prev_adj,pl_csmoking,Value
29169,"""Pulaski, (MO)""",370.1 - 402.0 (24),28.6,10,33.5,26.1,20.3,370.5
29179,"""Reynolds, (MO)""",442.6 - 683.8 (23),42.2,9.4,32.5,23.9,25.3,442.6
29181,"""Ripley, (MO)""",442.6 - 683.8 (23),41.9,16.1,34.7,31.6,27.3,445.1
29186,"""Ste. Genevieve, (MO)""",370.1 - 402.0 (24),39.3,6.2,30,20,21.6,378.8
29187,"""St. Francois, (MO)""",402.1 - 442.5 (22),36.6,10.3,41,30.7,25.1,421.8
29201,"""Scott, (MO)""",442.6 - 683.8 (23),38.6,13.3,37.2,34.8,24.6,488.6
29203,"""Shannon, (MO)""",402.1 - 442.5 (22),42.5,6.8,28.8,25.7,26.9,410.6
29207,"""Stoddard, (MO)""",442.6 - 683.8 (23),40.2,14.4,39.3,33.6,24.3,467.8
29209,"""Stone, (MO)""",402.1 - 442.5 (22),43.4,8.1,28.9,26.2,20.6,417.8
29213,"""Taney, (MO)""",442.6 - 683.8 (23),39.1,11.3,29.6,32,21.7,520.1
29215,"""Texas, (MO)""",402.1 - 442.5 (22),41.2,11.7,38.1,33.4,24.8,422.2
29221,"""Washington, (MO)""",442.6 - 683.8 (23),39.8,8.6,31,33.8,27.5,536.8
29223,"""Wayne, (MO)""",402.1 - 442.5 (22),43.4,9.3,32.9,27.2,28.4,409.8
29225,"""Webster, (MO)""",402.1 - 442.5 (22),38.7,11.4,33.1,24.4,25,410.6
29229,"""Wright, (MO)""",442.6 - 683.8 (23),41.7,8.3,29.3,24.9,27,482.5
29001,"""Adair, (MO)""",275.1 - 336.5 (23),33,7.8,29.2,29.2,19.2,312
29007,"""Audrain, (MO)""",336.6 - 370.0 (23),37.6,10.7,33.7,29,23.8,338
29019,"""Boone, (MO)""",275.1 - 336.5 (23),30.5,7.6,28.3,18.9,17.5,284.9
29027,"""Callaway, (MO)""",336.6 - 370.0 (23),35.7,14.1,36.2,23.9,20.9,340
29033,"""Carroll, (MO)""",370.1 - 402.0 (24),40.2,21.3,32.9,22.4,22.9,391.3
29041,"""Chariton, (MO)""",336.6 - 370.0 (23),41.7,10.3,36.7,25.6,20.6,361.7
29045,"""Clark, (MO)""",370.1 - 402.0 (24),40.6,10.5,31.3,26.9,22.9,402
29051,"""Cole, (MO)""",275.1 - 336.5 (23),36.1,10.1,40.6,19.5,19.7,310.7
29053,"""Cooper, (MO)""",402.1 - 442.5 (22),37,6.2,33.6,26.5,21,411.5
29071,"""Franklin, (MO)""",370.1 - 402.0 (24),37.1,9.7,36.6,33.5,21.2,379.2
29073,"""Gasconade, (MO)""",336.6 - 370.0 (23),40,7.9,30.8,22.1,20.3,352.3
29079,"""Grundy, (MO)""",370.1 - 402.0 (24),39.3,11.4,32.8,28.1,21.3,382.1
29089,"""Howard, (MO)""",370.1 - 402.0 (24),37.4,6,32.7,20.1,21.2,375.8
29103,"""Knox, (MO)""",336.6 - 370.0 (23),41.2,11.3,33.2,34.5,21.7,358.4
29111,"""Lewis, (MO)""",402.1 - 442.5 (22),37.3,11.2,39.5,24.9,22.1,412.1
29113,"""Lincoln, (MO)""",336.6 - 370.0 (23),36.7,14.8,35.2,25.7,23.7,337.9
29115,"""Linn, (MO)""",442.6 - 683.8 (23),40.7,11.1,29.3,31,22.6,464.9
29117,"""Livingston, (MO)""",275.1 - 336.5 (23),37.4,13.9,36.9,25.1,21.9,311.1
29121,"""Macon, (MO)""",402.1 - 442.5 (22),40.1,8.5,34.6,30.6,21.9,428.9
29127,"""Marion, (MO)""",336.6 - 370.0 (23),37.9,13.4,35.6,31.9,22.4,365.2
29129,"""Mercer, (MO)""",336.6 - 370.0 (23),40.8,8.2,22.7,25,20.4,366.1
29135,"""Moniteau, (MO)""",336.6 - 370.0 (23),36.4,7.8,37.3,26.6,22.6,351.6
29137,"""Monroe, (MO)""",336.6 - 370.0 (23),40.4,14.8,37.7,27.7,22.8,356.1
29139,"""Montgomery, (MO)""",442.6 - 683.8 (23),40.7,5.2,19.8,23.2,24.7,509.7
29141,"""Morgan, (MO)""",370.1 - 402.0 (24),43.1,3.6,27.9,27.3,25.5,394.7
29151,"""Osage, (MO)""",275.1 - 336.5 (23),36.8,12.2,23.2,22.4,20.4,309.5
29159,"""Pettis, (MO)""",402.1 - 442.5 (22),38.3,13.1,41,28.1,23.5,404.8
29163,"""Pike, (MO)""",370.1 - 402.0 (24),38,12.9,40.8,27.1,23.6,389.7
29171,"""Putnam, (MO)""",275.1 - 336.5 (23),42.1,8.1,31.2,32.4,21.7,306.4
29173,"""Ralls, (MO)""",275.1 - 336.5 (23),39.7,4.4,27.2,23.4,21.7,312.7
29175,"""Randolph, (MO)""",402.1 - 442.5 (22),37.2,10.7,39,32.1,23.7,442.2
29183,"""St. Charles, (MO)""",275.1 - 336.5 (23),34.8,8.7,31.7,19.6,16.7,289.2
29189,"""St. Louis County, (MO)""",336.6 - 370.0 (23),33.8,8.9,28.3,20.8,15.4,348.7
29195,"""Saline, (MO)""",370.1 - 402.0 (24),37.7,11.3,37.2,30.6,22.2,398.3
29197,"""Schuyler, (MO)""",275.1 - 336.5 (23),40.2,7.9,35.2,25.1,23.8,317.1
29199,"""Scotland, (MO)""",275.1 - 336.5 (23),39.3,10.9,29.8,35.8,26.3,328.7
29205,"""Shelby, (MO)""",402.1 - 442.5 (22),40.4,11.5,27.5,21.4,22,410.2
29211,"""Sullivan, (MO)""",370.1 - 402.0 (24),39.7,11.3,29.7,29.5,22.5,380.8
29219,"""Warren, (MO)""",275.1 - 336.5 (23),37.9,7.9,32,23.5,22,309.1
29510,"""St. Louis City, (MO)""",402.1 - 442.5 (22),34,12.6,35.2,28.4,24.3,421.1
